nose_x,nose_y,nose_z,nose_Visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_Visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_Visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_Visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_Visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_Visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_Visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_Visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_Visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_Visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_Visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_Visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_Visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_Visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_Visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_Visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_Visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_Visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_Visibility,left_index_x,left_index_y,left_index_z,left_index_Visibility,right_index_x,right_index_y,right_index_z,right_index_Visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_Visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_Visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_Visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_Visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_Visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_Visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_Visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_Visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_Visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_Visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_Visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_Visibility,Yoga_Pose
-0.451963633,-0.409127861,-0.409015566,-0.40963015,-0.443084389,-0.443140656,-0.443669587,-0.096097864,-0.240962252,-0.328689605,-0.372267216,0.131494895,-0.129636973,0.344354779,-0.064684972,0.683038414,0.693979323,0.69885093,0.727361262,0.724810302,0.842309892,0.688238144,0.73866421,0.062904984,-0.062331837,0.260063916,0.033685777,0.732216835,0.339411229,0.764805496,0.359829128,0.41442433,-0.027043264,-0.294946492,-0.256545097,-0.256455898,-0.256244332,-0.326367944,-0.326408356,-0.326381654,-0.047591586,-0.387083292,-0.212572351,-0.309000343,0.065997891,-0.398518652,0.153823212,-0.432156414,0.017626604,-0.348491251,0.015727095,-0.347302377,-0.069382049,-0.321412086,-0.017767461,-0.327159375,0.155934229,-0.155917391,0.500824273,-0.166013628,0.868273079,0.24059774,0.909045637,0.297523707,1.018378973,0.377502501,-0.215258643,-0.16485478,-0.164806217,-0.164788038,-0.249106988,-0.249263048,-0.249416843,0.061058719,-0.327287525,-0.12787725,-0.23938188,0.263406247,-0.480748832,0.340165883,-0.534105182,0.170235679,-0.383987606,0.176970273,-0.404777259,0.072896086,-0.384810477,0.122573309,-0.365130693,0.229790851,-0.229612723,-0.250204533,-0.186280683,-0.233583376,0.457942814,-0.223116726,0.530430913,-0.318732977,0.577138245,-0.246980071,-0.224002838,-0.224045083,-0.224015966,-0.294525087,-0.294522375,-0.29448843,-0.112151623,-0.437183231,-0.198373511,-0.289776087,0.075110599,-0.591368198,0.102487572,-0.636833787,-0.005755658,-0.618971825,0.003651432,-0.675738275,-0.077648468,-0.664195001,-0.043994687,-0.611707509,0.227788359,-0.227184996,0.226267472,-0.392438352,0.249949172,-0.118662156,0.252101719,-0.083114676,0.268577635,-0.002732758,padmasana
-0.660762012,-0.62134546,-0.621347249,-0.621511757,-0.616467476,-0.616456687,-0.616567671,-0.398293257,-0.382880002,-0.580458939,-0.575322807,-0.376783907,-0.221656874,-0.409263283,-0.061895669,-0.588615298,0.007212625,-0.603599668,0.038507182,-0.69216603,0.011470155,-0.625752747,0.004025883,-0.102080382,0.102048568,-0.311600596,-0.046283003,0.366621822,0.497240812,0.45579198,0.567512691,0.714594662,0.813749611,-0.132263273,-0.173540637,-0.173600584,-0.173662901,-0.095649444,-0.095845222,-0.096043848,-0.259887427,0.105569117,-0.163064718,-0.05682886,-0.436683178,0.324135393,-0.793701828,0.421569675,-1.136587024,0.299806505,-1.237045646,0.32806468,-1.202592731,0.202092186,-1.122053862,0.248217225,-0.181002647,0.180567786,-0.281364918,0.431886852,-0.080626056,0.665731907,-0.045259196,0.703109443,0.12824364,0.916979134,0.320306003,0.257615507,0.257560611,0.257514656,0.292164713,0.292199343,0.292104095,0.055725958,0.214223966,0.257601559,0.303487629,-0.162374571,0.269194752,-0.264362901,0.229965612,-0.328043312,0.042389639,-0.396612495,0.010888262,-0.390674651,-0.035778973,-0.330324799,0.0157759,-0.19572708,0.195765465,-0.432884306,0.19194749,-0.550693095,0.289768696,-0.56406492,0.294783056,-0.730962634,0.204237908,0.747669339,0.699882329,0.700106263,0.699944675,0.71125412,0.711296558,0.711199224,0.494164288,0.540786028,0.679160655,0.69241029,0.234213695,0.457516015,-0.057068344,0.273433506,-0.286946207,0.036565237,-0.355733544,-0.012593989,-0.347045094,-0.022485157,-0.293544322,0.023640171,-0.116490878,0.11635419,-0.020597236,0.087457299,0.056505866,0.017320985,0.069272973,0.007947609,0.139276251,-0.053443607,padmasana
-0.114734367,-0.072909534,-0.073088303,-0.073259369,-0.141366392,-0.141421393,-0.141651481,0.107741892,-0.208572522,-0.044466067,-0.135924846,0.261320561,-0.340229839,0.308447212,-0.443022072,0.142669663,-0.47243467,0.138689741,-0.526361048,0.060747128,-0.508889735,0.105099142,-0.464059263,0.17877093,-0.1789563,0.197039977,-0.37012139,0.827576697,-0.075509183,0.893043637,-0.03778971,0.928428948,-0.114799559,-0.796296716,-0.743409693,-0.743881524,-0.744242489,-0.732678413,-0.732739747,-0.732809663,-0.493093342,-0.436963648,-0.71093291,-0.695234954,-0.496447891,-0.240997076,-0.605438173,-0.180530518,-0.91530484,-0.460392475,-1.003805041,-0.513144016,-1.041781664,-0.612815678,-0.930081844,-0.505956352,-0.07895387,0.078486308,0.052807648,0.343897432,0.833805203,1.065492749,0.925125539,1.156550765,1.027083635,1.259302139,0.221191064,0.267072797,0.266958803,0.266739786,0.196890429,0.196987301,0.196922421,0.415950507,0.100163482,0.278477669,0.189009815,0.577116847,-0.133777082,0.629190385,-0.269496262,0.483567238,-0.289144516,0.494001627,-0.336277038,0.413157493,-0.318084806,0.442318112,-0.281746656,0.23235476,-0.231850073,0.089070909,-0.45226413,0.213282242,-0.260108054,0.226629063,-0.234716669,0.177717373,-0.266873091,-0.361247391,-0.305767208,-0.306018978,-0.306422085,-0.358793706,-0.359019697,-0.358946502,-0.065800868,-0.297634423,-0.269953907,-0.337608665,0.294371873,-0.518670559,0.308375686,-0.477251053,0.128641039,-0.165830687,0.150730655,-0.219714209,0.065472119,-0.172005385,0.087479718,-0.143622562,0.265035242,-0.26526475,0.54738766,-0.178721517,0.813598692,0.070748605,0.833993256,0.086226426,0.768968761,-0.036558788,padmasana
-0.616774976,-0.687862039,-0.687805355,-0.687770724,-0.59044075,-0.591077387,-0.591260552,-0.818693817,-0.380587846,-0.64959842,-0.520622194,-0.90001148,-0.121909343,-0.938828409,-0.05314735,-0.897329628,-0.180049896,-1.062173724,-0.181602076,-1.003320575,-0.317005783,-0.887795746,-0.238298938,-0.260349959,0.261309564,-0.520614028,0.201090127,-0.45117265,0.287860125,-0.45343855,0.294328749,-0.685673296,0.186541811,-0.726614118,-0.68084532,-0.68093127,-0.681141078,-0.781499863,-0.781613648,-0.781407237,-0.425825566,-0.88480556,-0.623327434,-0.756969571,-0.10584823,-0.975570261,0.016342847,-1.09918642,-0.107551336,-1.016551256,-0.10724359,-1.15088284,-0.220931545,-1.080855131,-0.157126382,-0.997091413,0.283327103,-0.282892793,0.195475623,-0.315423816,0.400854379,-0.135715485,0.41761902,-0.128708273,0.255694568,-0.337915599,0.064725414,0.106381096,0.106115662,0.105661593,0.007696123,0.007544495,0.007398996,0.258639455,-0.18911469,0.125008062,-0.006683277,0.459195912,-0.455599636,0.697473943,-0.55769372,0.802625716,-0.34836936,0.881913543,-0.406954736,0.784358799,-0.342838585,0.76812607,-0.319702476,0.278114706,-0.277538031,0.368711174,-0.096549593,0.592898011,0.150417075,0.603241324,0.166443318,0.513794959,0.016016712,-0.12666662,-0.159579232,-0.160141543,-0.16026929,-0.210121274,-0.210225269,-0.209881291,-0.20877862,-0.441417694,-0.127934203,-0.195378229,0.000251077,-0.580569267,0.173424095,-0.381171167,0.022437388,-0.083713867,0.002701415,-0.152002558,-0.090131857,-0.17531307,-0.018074853,-0.092789233,0.256132513,-0.254992396,0.674267709,-0.751774251,1.165535569,-0.555006504,1.209578156,-0.540723264,1.13275063,-0.723166049,padmasana
-1.56115818,-1.517892838,-1.518042445,-1.518749118,-1.596380115,-1.596583128,-1.596480489,-1.177123427,-1.542170644,-1.420298576,-1.527734399,-0.676807702,-1.487730622,-0.324796766,-1.619558454,-0.237009838,-1.693177938,-0.234723344,-1.884550214,-0.364653528,-1.84752214,-0.284392059,-1.692049026,0.287680775,-0.287071288,-0.153202742,-0.714931011,0.050972141,-0.719210029,0.071637712,-0.726115823,-0.197032258,-1.112547398,-0.226938412,-0.307267994,-0.307343781,-0.307422966,-0.185095266,-0.185232162,-0.185138538,-0.492352873,0.059618611,-0.278966993,-0.118423857,-0.736053348,0.440328747,-0.840282738,0.526032746,-0.608277321,0.259074628,-0.73146528,0.290607452,-0.638867795,0.172655374,-0.571514428,0.201780632,-0.344794095,0.346297115,-0.064548358,0.585691869,0.380611479,1.022802114,0.41522488,1.06714201,0.203818083,0.951574981,-0.181264713,-0.263096631,-0.263334185,-0.263417304,-0.153680161,-0.153931856,-0.154158697,-0.474440634,0.014073632,-0.245544061,-0.102031164,-0.62904036,0.290939897,-0.666575253,0.352607965,-0.606327474,0.146797076,-0.732486427,0.156975046,-0.670935571,0.052860815,-0.586197674,0.098068573,-0.264144599,0.265360355,-0.352543354,0.535893559,-0.154610902,0.732407928,-0.13706848,0.756131649,-0.283741266,0.754074991,-0.09923809,-0.078104846,-0.077841721,-0.077640243,-0.156325251,-0.156278655,-0.156045824,0.047873743,-0.318724126,-0.038355239,-0.145185247,0.197335124,-0.387033552,0.388312191,-0.710218608,0.020814696,-0.595169604,0.020687986,-0.659107804,-0.059847888,-0.577143133,-0.01901711,-0.561398923,0.242454931,-0.241966531,0.355418533,-0.113165952,0.547010839,0.030871278,0.550289154,0.019186255,0.347668499,-0.251513958,padmasana
-0.04535294,-0.025006354,-0.025061294,-0.025266927,-0.098882549,-0.098866306,-0.098707005,0.08346539,-0.250160098,0.005179037,-0.093281686,0.273701042,-0.420096934,0.351515025,-0.482969493,0.237838253,-0.379230022,0.275170952,-0.487950563,0.163574263,-0.391085804,0.193411514,-0.348661393,0.214314833,-0.213497534,0.38064006,-0.018645594,0.690530002,0.270595253,0.718049347,0.289115697,0.606828332,0.141962081,-0.173943669,-0.239204794,-0.239459589,-0.239567727,-0.142530188,-0.142525792,-0.142619088,-0.410860121,0.019876612,-0.225838676,-0.099361978,-0.59357971,0.29527691,-0.607793272,0.295450479,-0.376983494,0.149943724,-0.463701963,0.179862767,-0.399443954,0.07419683,-0.34889701,0.102985837,-0.22442849,0.225460604,-0.077396162,0.386881322,0.249566093,0.597037613,0.275959104,0.616650879,0.141703963,0.56465894,-0.115769528,-0.18191576,-0.182226852,-0.182385013,-0.089110814,-0.089079991,-0.089007497,-0.338083893,0.08142174,-0.161714271,-0.038539272,-0.529749215,0.385262668,-0.534321427,0.437874138,-0.26869598,0.296410412,-0.348656625,0.334575087,-0.272055924,0.223700538,-0.233963981,0.247475147,-0.251345664,0.252591878,-0.073523335,0.497174114,0.233742326,0.785815418,0.256783962,0.81201601,0.11713995,0.745551467,-0.08463572,-0.053033747,-0.053295851,-0.053432979,-0.129240215,-0.129373401,-0.129299715,0.099573255,-0.248920366,-0.019316057,-0.1219761,0.24178572,-0.410370499,0.31406036,-0.68508625,-0.029675582,-0.673671842,-0.059460968,-0.761995971,-0.129284099,-0.721608639,-0.070829265,-0.658214927,0.237440303,-0.23609075,0.164620027,-0.306387395,0.163152963,-0.292982429,0.147351965,-0.309771299,-0.019169783,-0.541514158,padmasana
-0.178770468,-0.136514336,-0.136553094,-0.136724308,-0.248162538,-0.248394027,-0.248557642,0.077506833,-0.427114069,-0.088959299,-0.236313388,0.430301607,-0.673929155,0.526407599,-0.738016546,0.358047277,-0.491503924,0.407829344,-0.59358114,0.29136616,-0.493687212,0.304827541,-0.454296529,0.334358513,-0.333424807,0.505025446,-0.06301631,0.882347405,0.333172172,0.915068984,0.358349472,0.750611603,0.122846432,-0.195125192,-0.259667128,-0.259994209,-0.260196328,-0.171436593,-0.171561122,-0.171693876,-0.417026192,-0.021623923,-0.240756035,-0.123838805,-0.563607752,0.229978725,-0.598574162,0.245116711,-0.468016475,0.13370353,-0.564252377,0.156578854,-0.489923924,0.063180812,-0.440069735,0.090306722,-0.217032596,0.218289301,-0.101826228,0.394994587,0.220033318,0.660508454,0.247138366,0.687616646,0.137345254,0.650806725,-0.218968526,-0.171840176,-0.172286421,-0.172781557,-0.302029699,-0.302308023,-0.302680671,0.03704961,-0.544936717,-0.128318608,-0.298935175,0.441244662,-0.87259227,0.514079928,-0.931275547,0.260620475,-0.582002044,0.294949949,-0.675276756,0.179095373,-0.602082133,0.202579468,-0.54772687,0.400554985,-0.400232404,0.546023786,-0.186087534,0.925597131,0.21845828,0.95265919,0.241237894,0.789576888,-0.012438883,-0.173736006,-0.127152741,-0.127269089,-0.127518624,-0.225468233,-0.225568652,-0.225474477,0.074340627,-0.371543199,-0.090721674,-0.221631005,0.358987004,-0.589801788,0.423484474,-0.736734688,0.18307884,-0.688967347,0.22383146,-0.830785155,0.083751693,-0.71980828,0.122069038,-0.655197561,0.31693688,-0.315878063,0.521223545,-0.16709736,0.915484428,0.078376994,0.946686089,0.084574483,0.808054566,-0.158386394,padmasana
-0.10852737,-0.171572044,-0.171875551,-0.172072604,-0.083837286,-0.083805755,-0.083963268,-0.34241274,0.050760489,-0.158977777,-0.043992229,-0.525375426,0.32091561,-0.542837918,0.33596921,-0.305704027,0.198811904,-0.367976815,0.223357201,-0.332253426,0.128278896,-0.288007051,0.157341003,-0.246732086,0.247474268,-0.052170534,0.583376944,0.509632945,0.8100214,0.565604806,0.830402672,0.567777336,0.832449913,-0.034805488,-0.101616643,-0.101784132,-0.101773784,-0.010351418,-0.010447375,-0.010475297,-0.273083895,0.141464338,-0.081494845,0.039235085,-0.468929857,0.438197881,-0.609367073,0.59049809,-0.372303963,0.380779713,-0.458351701,0.403978139,-0.361347944,0.292989582,-0.329846412,0.329691917,-0.247256353,0.247972012,0.055756394,0.507518888,0.467740625,0.892858386,0.499161571,0.928501785,0.324708134,0.851888001,-0.163772315,-0.129097641,-0.129275456,-0.129425347,-0.221702233,-0.221861228,-0.221887335,0.063936181,-0.357623249,-0.084140681,-0.206778049,0.258554518,-0.536843538,0.362728268,-0.966293037,0.077132545,-1.115791678,0.041887846,-1.238871336,-0.011911245,-1.20299983,0.040152751,-1.10972631,0.326629847,-0.325977951,0.221583411,-0.340242475,0.283228129,-0.329526275,0.273902833,-0.348069996,0.043173093,-0.645560563,-0.36737448,-0.343162775,-0.343460232,-0.343882412,-0.428358793,-0.42836982,-0.428061813,-0.192321852,-0.585510254,-0.300167233,-0.415389866,0.015875535,-0.688908577,0.128677741,-0.752153695,-0.018249234,-0.694372475,-0.016468035,-0.828646183,-0.146298021,-0.76633817,-0.072147086,-0.681414902,0.242363602,-0.240899637,0.380592436,-0.258942753,0.67160356,-0.201580733,0.693759561,-0.213649124,0.550178111,-0.476908267,padmasana
-0.209465027,-0.282464594,-0.282694638,-0.282808036,-0.171414986,-0.171513721,-0.171827197,-0.489246517,0.007343121,-0.27574864,-0.130676866,-0.7020818,0.3171646,-0.699907124,0.335298985,-0.449105591,0.150992081,-0.533233345,0.185437471,-0.49815464,0.093270466,-0.43185395,0.110350408,-0.309605211,0.31045863,-0.185089856,0.700378597,0.112406597,1.023199201,0.134787887,1.050243616,-0.028420236,1.004449606,-0.190095112,-0.1484745,-0.148672298,-0.14895834,-0.261555076,-0.261817604,-0.261879176,0.070889637,-0.436264604,-0.099443711,-0.246651337,0.450202554,-0.711387217,0.425572872,-0.722600341,0.022217063,-0.360797882,0.017189354,-0.463241577,-0.093006253,-0.374950677,-0.03852383,-0.326120913,0.379955113,-0.37886855,0.506339133,-0.150136083,0.875228584,0.239973202,0.902051032,0.260461539,0.702274203,-0.003008957,-0.40903154,-0.370914847,-0.370954752,-0.371112555,-0.465191752,-0.465168715,-0.464842319,-0.182287768,-0.61436969,-0.331559211,-0.457915306,0.043175679,-0.735649467,0.135572582,-0.897618949,-0.126176149,-0.910022199,-0.155479759,-1.076215029,-0.269019276,-1.008000255,-0.181653693,-0.899854958,0.249566555,-0.248229697,0.32701084,-0.023609698,0.729153156,0.322605669,0.761583984,0.341000378,0.577338994,0.10910634,-0.157409161,-0.129867017,-0.130027771,-0.13035202,-0.200458452,-0.200454876,-0.200276405,0.01005728,-0.314188451,-0.099430524,-0.194444582,0.216101333,-0.466064006,0.322245061,-0.527820706,0.207057551,-0.402040631,0.237160668,-0.503674209,0.12009538,-0.429578006,0.158745632,-0.380785137,0.22868219,-0.227762178,0.260014862,-0.157286912,0.415834665,-0.055675175,0.422263414,-0.063258767,0.279304564,-0.299152404,padmasana
0.04895154,0.073642321,0.073463477,0.073158577,-5.69E-05,-0.000114543,-9.68E-05,0.186311588,-0.147318885,0.09846551,0.000834259,0.359128326,-0.348032415,0.441043347,-0.419149011,0.302292913,-0.279010475,0.326926142,-0.350843132,0.230330721,-0.282629251,0.261122644,-0.25405705,0.22320196,-0.222097307,0.358285427,-0.057164259,0.576225102,0.178559333,0.591704488,0.197343811,0.46022734,0.045104701,-0.147293463,-0.20847699,-0.208789945,-0.209039062,-0.116970256,-0.117001571,-0.116940357,-0.352899104,0.058624286,-0.188152626,-0.066842422,-0.537460685,0.339783341,-0.601631761,0.36833474,-0.465107173,0.277893335,-0.560941458,0.314552605,-0.477509022,0.215618923,-0.433421075,0.231035128,-0.242376253,0.243799597,-0.035917979,0.442352504,0.408066005,0.69408828,0.448549986,0.718901336,0.340743095,0.626229346,-0.450654358,-0.564506292,-0.564389229,-0.564511299,-0.420529515,-0.420372158,-0.42008844,-0.818764746,-0.1699301,-0.515094936,-0.327962726,-1.019661307,0.30987379,-1.041480303,0.277633488,-0.68263185,-0.174669579,-0.780475438,-0.209655643,-0.791229427,-0.22398971,-0.678893507,-0.199420884,-0.403205454,0.404988617,-0.12557368,0.748836994,0.884302974,1.380912542,0.992764354,1.45261097,1.06051147,1.44222331,-0.099469982,-0.166138574,-0.166354313,-0.166373223,-0.071505181,-0.071562998,-0.071463704,-0.32618174,0.10040544,-0.145240858,-0.020353304,-0.492940515,0.354492277,-0.656994343,0.444173783,-0.564675272,0.223444372,-0.683776975,0.235542417,-0.598704159,0.125089273,-0.53447336,0.170785561,-0.234909222,0.236184344,-0.091321312,0.391997099,0.18457301,0.605673909,0.201523885,0.622025847,0.019932741,0.547571719,padmasana
-0.199180931,-0.265172452,-0.265497684,-0.26553598,-0.172452092,-0.172507927,-0.172572151,-0.423285335,-0.002386648,-0.244738355,-0.121484257,-0.613051295,0.307135195,-0.7469033,0.400868565,-0.583298028,0.212497607,-0.699881196,0.258666992,-0.598710418,0.132611766,-0.54444921,0.158549473,-0.256993473,0.258178651,-0.070529088,0.464965671,0.217758849,0.757717669,0.233433738,0.783999443,0.041955017,0.727188706,-0.08198262,-0.050118741,-0.05017044,-0.050312735,-0.151015967,-0.151153907,-0.151137322,0.114926457,-0.342144519,-0.004395491,-0.13869983,0.36967209,-0.484827727,0.474377096,-0.655365765,0.172928318,-0.596108615,0.211997107,-0.72635138,0.086209223,-0.592730105,0.120960891,-0.550389469,0.270596951,-0.269780427,0.518348575,0.022745667,0.947478652,0.37444371,0.987804234,0.394610941,0.867319167,0.222378865,-0.082637712,-0.144193381,-0.144333288,-0.144319937,-0.060810469,-0.060905632,-0.06072136,-0.271066546,0.110105805,-0.112137876,-0.000949631,-0.465598136,0.426949799,-0.614579201,0.536011577,-0.409417927,0.384244889,-0.516113937,0.441785961,-0.398434788,0.318171114,-0.362820685,0.332313299,-0.270317733,0.271346688,0.003690572,0.52006644,0.380652964,0.912385523,0.406558543,0.947502434,0.216987804,0.843252599,0.081034578,0.050712973,0.050739851,0.050721355,0.105487175,0.105519891,0.105428152,-0.025461938,0.216608375,0.05614483,0.126076907,-0.223288178,0.422471851,-0.538485825,0.636464596,-0.852566898,0.772677541,-0.941385806,0.845980942,-0.875605106,0.805589378,-0.832476497,0.763072848,-0.245863557,0.246339053,-0.39014712,0.05957162,-0.399060458,0.119460858,-0.392033726,0.126978472,-0.457921356,0.0774711,padmasana
0.748134255,0.781222224,0.781469405,0.780712545,0.788274109,0.78873688,0.788391709,0.821970761,0.876556754,0.749020875,0.764230907,0.637869537,0.690992475,0.732971311,0.801765263,0.826875985,0.832879424,0.891836643,0.93874687,0.885675132,0.893434823,0.830264986,0.825707495,-0.036595576,0.034286544,-0.323557049,0.145798117,-0.474541992,-0.262356073,-0.463433951,-0.270497829,-0.412566513,-0.266208827,-0.027118623,-0.036654036,-0.037085377,-0.037457284,-0.090570368,-0.09071549,-0.090995498,0.012503537,-0.245145425,0.002400703,-0.072116904,0.128791928,-0.332516462,0.188877538,-0.312243611,0.133050099,-0.13304396,0.139865264,-0.154427096,0.161938563,-0.174256489,0.143287569,-0.135565028,0.151569724,-0.15104349,0.17636171,-0.658493876,0.081824139,-0.240491793,0.078811303,-0.173695251,0.129507899,-0.023055092,-0.731176794,-0.69642818,-0.696641624,-0.696836174,-0.695530593,-0.695660591,-0.695809186,-0.432087362,-0.424946278,-0.630773664,-0.628574967,-0.385702848,-0.398730785,-0.526907802,-0.524985313,-0.958058953,-0.91858536,-1.073491335,-1.019261122,-1.134494066,-1.087049603,-0.988776743,-0.948482633,0.011436762,-0.012337451,-0.357957333,-0.292142183,-0.284779131,-0.21280618,-0.260008126,-0.18524386,-0.424398869,-0.354924589,-0.444582492,-0.394688845,-0.394894451,-0.394940555,-0.400132328,-0.400198638,-0.400435895,-0.131774962,-0.155913129,-0.35071215,-0.357688129,-0.119770728,-0.176249415,-0.260794491,-0.318382293,-0.723184943,-0.683476985,-0.829687476,-0.769692242,-0.881887853,-0.825893581,-0.749316633,-0.70618546,0.013360014,-0.014057924,-0.421653181,-0.392751873,-0.224841833,-0.199529126,-0.18998456,-0.162381575,-0.330480009,-0.306264609,padmasana
-0.827543736,-0.792896926,-0.793040395,-0.793239057,-0.796498895,-0.796650827,-0.796804726,-0.533364534,-0.546334267,-0.728475928,-0.732137978,-0.486643076,-0.530106366,-0.761184871,-0.817718387,-1.314662099,-1.346651077,-1.450885534,-1.468688369,-1.493977666,-1.510572433,-1.34348011,-1.371344924,0.004879029,-0.005669261,-0.324908167,-0.323456109,-0.203751683,-0.199401543,-0.176726177,-0.170085892,-0.321989685,-0.312080622,-0.553562641,-0.516753256,-0.51689136,-0.516950667,-0.516682386,-0.516742766,-0.516956151,-0.275599837,-0.272406936,-0.463315398,-0.462299019,-0.220980525,-0.276781708,-0.365085363,-0.41583544,-0.815919101,-0.760380745,-0.927107871,-0.852354944,-0.980514586,-0.904476464,-0.84405452,-0.782382488,0.013594627,-0.014239222,-0.39950797,-0.38012597,-0.197062582,-0.157980531,-0.164296508,-0.120735623,-0.30651018,-0.2536093,-0.681826055,-0.651861846,-0.65205127,-0.65224731,-0.652021289,-0.652167678,-0.652360797,-0.417455584,-0.413777202,-0.590629876,-0.589322031,-0.325691432,-0.344061464,-0.371255338,-0.386190623,-0.712067783,-0.71225059,-0.809934616,-0.795453548,-0.87228173,-0.86652416,-0.74181211,-0.74188292,0.005352273,-0.005989912,-0.372459263,-0.338214487,-0.349376887,-0.325962603,-0.332657576,-0.30979839,-0.508050084,-0.496181756,-0.324038893,-0.286634475,-0.286704153,-0.286692172,-0.28450349,-0.284557372,-0.284719676,-0.084689938,-0.076736227,-0.250845999,-0.248920351,-0.089430846,-0.098876134,-0.141806558,-0.16696313,-0.366404623,-0.363045007,-0.429625988,-0.418465286,-0.468419045,-0.454843134,-0.383235008,-0.375056744,-0.022967273,0.022283342,-0.536149859,-0.421293586,-0.301232487,-0.233626261,-0.263229519,-0.197127715,-0.376483381,-0.294937134,padmasana
-0.586990654,-0.571300507,-0.571438491,-0.571696162,-0.570627391,-0.570673227,-0.570820391,-0.34982571,-0.343338579,-0.493499994,-0.491652638,-0.259652764,-0.293163538,-0.245114818,-0.274581075,-0.512085319,-0.490672439,-0.593212605,-0.555624425,-0.664259553,-0.633662164,-0.54151392,-0.51965493,0.011368312,-0.012039651,-0.32347849,-0.273727417,-0.384728134,-0.311028302,-0.370140821,-0.294105381,-0.527480245,-0.460206926,-0.681072176,-0.654729247,-0.65481174,-0.65492779,-0.66089046,-0.661033511,-0.66124922,-0.442914665,-0.472992361,-0.596525669,-0.605260968,-0.356860191,-0.432807207,-0.406466395,-0.488620192,-0.630752623,-0.647366226,-0.704205811,-0.716703951,-0.746189415,-0.752129614,-0.651161492,-0.660910964,0.019579785,-0.020124564,-0.479623049,-0.566508412,-0.212722152,-0.289268464,-0.175659493,-0.247326851,-0.325511843,-0.396973222,-0.546583414,-0.503402174,-0.503578305,-0.50363785,-0.507712424,-0.507835567,-0.508040965,-0.252166808,-0.273313969,-0.454541355,-0.460605592,-0.193460926,-0.25184375,-0.268921763,-0.344963104,-0.683661282,-0.678256333,-0.785621941,-0.767952919,-0.834445357,-0.810244977,-0.708654284,-0.695771396,0.009979022,-0.010498445,-0.462809324,-0.530277729,-0.172530815,-0.197793975,-0.129590556,-0.146785825,-0.25945887,-0.262534738,-0.395148426,-0.366376221,-0.366424531,-0.366493523,-0.36906606,-0.369172603,-0.369236976,-0.155229941,-0.169963196,-0.311733395,-0.316322625,-0.099348053,-0.150315538,-0.088533677,-0.184847489,-0.300007194,-0.365081698,-0.363667995,-0.422592789,-0.402659386,-0.438189447,-0.313912779,-0.36536485,-0.001288016,0.00079286,-0.526153922,-0.570055544,-0.35163793,-0.362169325,-0.317942917,-0.318761557,-0.44241944,-0.419571877,padmasana
